t,x1,x2
0.0,1,1
0.01,1.00994983375,0.9899501670833333
0.02,1.0197986733582636,0.9798013399749307
0.03,1.0295455339490378,0.9695545335490454
0.04,1.0391894408443858,0.959210772477781
0.05,1.048729429661655,0.9487710911286246
0.06,1.0581645464099134,0.9382365334610111
0.07,1.0674938475853493,0.9276081529219286
0.08,1.0767164002656195,0.9168870123405736
0.09,1.0858312822031417,0.90607418382207
0.1,1.094837581917318,0.8951707486402587
0.11,1.1037343987856822,0.8841777971295717
0.12,1.112520843133962,0.8730964285759989
0.13,1.1211960363250442,0.8619277511071611
0.14,1.1297591108468394,0.8506728815814979
0.15,1.1382092103990316,0.8393329454765825
0.16,1.146545489978707,0.8279090767765755
0.17,1.1547671159648552,0.8164024178588267
0.18,1.1628732662017285,0.8048141193796389
0.19,1.1708631300810588,0.7931453401592029
0.2,1.1787359086231164,0.7813972470657166
0.21,1.1864908145566078,0.7695710148986991
0.22,1.1941270723974022,0.7576678262715117
0.23,1.2016439185260794,0.7456888714930978
0.24,1.2090406012642905,0.7336353484489525
0.25,1.2163163809499256,0.7215084624813354
0.26,1.2234705300110795,0.7093094262687374
0.27,1.230502333038808,0.6970394597046138
0.28,1.2374110868586683,0.6846997897753958
0.29,1.2441961006010356,0.672291650437793
0.3,1.25085669577019,0.659816282495399
0.31,1.2573922063121654,0.6472749334746117
0.32,1.2638019786813537,0.634668857499882
0.33,1.2700853719058596,0.621999315168302
0.34,1.276241757651597,0.6092675734235466
0.35000000000000003,1.2822705202851217,0.5964749054291806
0.36,1.2881710569351943,0.5836225904413425
0.37,1.2939427775530672,0.5707119136808206
0.38,1.2995851049714884,0.5577441662045322
0.39,1.3050974749624178,0.5447206447764179
0.4,1.3104793362934504,0.5316426517377677
0.41000000000000003,1.3157301507829378,0.5185114948769868
0.42,1.3208493933538068,0.5053284872988185
0.43,1.3258365520860667,0.4920949472930346
0.44,1.330691128268,0.4788121982026075
0.45,1.3354126364460344,0.46548156829137716
0.46,1.3400006044732864,0.45210439061122565
0.47000000000000003,1.3444545735567768,0.4386820028687731
0.48,1.348774098303309,0.4252157472916083
0.49,1.3529587467640078,0.41170697049406696
0.5,1.3570081004775147,0.3981570233425712
0.51,1.3609217545118328,0.38456726082054443
0.52,1.3646993175048199,0.3709390418929139
0.53,1.3683404117033249,0.35727372937021523
0.54,1.3718446730009621,0.3435726897723128
0.55,1.3752117509745223,0.3298372931917487
0.56,1.3784413089190137,0.3160689131567346
0.5700000000000001,1.3815330238813335,0.30226892649380016
0.58,1.3844865866925617,0.2884387131901115
0.59,1.3873017019988787,0.2745796562554736
0.6,1.3899780882911,0.26069314158403056
0.61,1.3925154779328264,0.2467805578156772
0.62,1.3949136171872083,0.23284329619719638
0.63,1.397172266242319,0.21888275044313535
0.64,1.399291199235135,0.2049003165964355
0.65,1.4012702042741227,0.19089739288882934
0.66,1.4031090834604278,0.1768753796010183
0.67,1.4048076529076639,0.16283567892264594
0.68,1.4063657427603016,0.1487796948120802
0.6900000000000001,1.4077831972106543,0.1347088328560186
0.7000000000000001,1.409059874514458,0.12062450012893079
0.71,1.4101956470050465,0.10652810505235238
0.72,1.4111904011061172,0.09242105725404384
0.73,1.4120440373430887,0.07830476742702892
0.74,1.4127564703530489,0.06418064718852656
0.75,1.4133276288932906,0.05005010893879031
0.76,1.4137574558484354,0.03591456571986949
