t,x1,x2
3.44,-1.2714085188062056,-0.6734343805076491
3.45,-1.278142862611282,-0.6607202953195871
3.46,-1.284750065564478,-0.6479388666934742
3.47,-1.2912294542314127,-0.6350913660378295
3.48,-1.297580367891791,-0.6221790714955153
3.49,-1.303802158606746,-0.6092032678165974
3.5,-1.309894191284912,-0.5961652462305299
3.5100000000000002,-1.3158558437472174,-0.5830663043176808
3.52,-1.3216865067903942,-0.5699077458802086
3.5300000000000002,-1.3273855842491964,-0.5566908808123047
3.54,-1.3329524930573193,-0.5434170249698127
3.5500000000000003,-1.3383866633070174,-0.5300875000392395
3.56,-1.3436875383074098,-0.5167036334061694
3.5700000000000003,-1.3488545746414715,-0.5032667580230953
3.58,-1.3538872422217025,-0.48977821227668056
3.59,-1.3587850243444692,-0.47623933985446354
3.6,-1.3635474177430138,-0.4626514896110189
3.61,-1.368173932639124,-0.4490160154335887
3.62,-1.37266409279346,-0.4353342761071975
3.63,-1.377017435554532,-0.4216076351792629
3.64,-1.3812335119063246,-0.4078374608237176
3.65,-1.3853118865145617,-0.3940251257046543
3.66,-1.3892521377716083,-0.3801720068395087
3.67,-1.3930538578400034,-0.3662794854617926
3.68,-1.3967166526946213,-0.3523489468833926
3.69,-1.4002401421634552,-0.33838178035644634
3.7,-1.4036239599670197,-0.3243793789348118
3.71,-1.4068677537563679,-0.31034313933514157
3.72,-1.4099711851497192,-0.2962744617975779
3.73,-1.412933929767695,-0.2821747499460807
3.74,-1.4157556772671558,-0.26804541064840376
3.75,-1.4184361313736398,-0.2538878538757322
3.7600000000000002,-1.420975009912397,-0.2397034925619958
3.77,-1.423372044838017,-0.22549374246287182
3.7800000000000002,-1.4256269822626457,-0.21126002201449165
3.79,-1.4277395824827905,-0.1970037521918652
3.8000000000000003,-1.4297096200047092,-0.1827263563670373
3.81,-1.4315368835683797,-0.1684292601669902
3.8200000000000003,-1.4332211761700495,-0.1541138913313064
3.83,-1.4347623150833626,-0.1397816795696059
3.84,-1.4361601318790587,-0.12543405641877228
3.85,-1.4374144724432465,-0.11107245509998169
3.86,-1.4385251969942463,-0.09669831037554923
3.87,-1.4394921800980018,-0.08231305840560676
3.88,-1.4403153106820579,-0.06791813660462674
3.89,-1.4409944920481041,-0.05351498349780616
3.9,-1.4415296418830823,-0.03910503857732512
3.91,-1.4419206922688557,-0.024689742158494295
3.92,-1.4421675896904407,-0.010270535235805739
3.93,-1.4422702950427988,0.004151140661098668
3.94,-1.4422287836361878,0.018573843611526655
3.95,-1.4420430452000725,0.03299613144788853
3.96,-1.4417130838855936,0.047416561899889256
3.97,-1.4412389182665948,0.06183369273874519
3.98,-1.4406205813392072,0.07624608192141114
