t,x1,x2
0.0,-1,3
0.01,-1.1551968542162243,2.7868347978057186
0.02,-1.3010721181784264,2.5869219662034255
0.03,-1.4381777317555646,2.3994526068953004
0.04,-1.5670317784913248,2.2236673604857295
0.05,-1.6881205585166164,2.0588533731243372
0.06,-1.801900534532185,1.9043414488886388
0.07,-1.9088001586335561,1.759503376533051
0.08,-2.009221587274608,1.6237494199273945
0.09,-2.1035422912193082,1.4965259621618028
0.1,-2.1921165669117255,1.3773132939086807
0.11,-2.275276955300718,1.2656235372085165
0.12,-2.3533355737860453,1.1609986963872314
0.13,-2.426585366605697,1.063008828320502
0.14,-2.49530127865846,0.9712503247371629
0.15,-2.559741357449963,0.8853442997012754
0.16,-2.6201477875633747,0.8049350758325257
0.17,-2.6767478617864113,0.7296887632189742
0.18,-2.7297548927733444,0.6592919253463877
0.19,-2.779369068883185,0.5934503267159241
0.2,-2.8257782576122654,0.5318877571482025
0.21,-2.8691587598301345,0.4743449280780709
0.22,-2.9096760178311905,0.4205784364319147
0.23,-2.947485280030026,0.37035979194926727
0.24,-2.9827322249552815,0.32347450406388056
0.25,-3.015553547034259,0.2797212246972918
0.26,-3.0460775065079333,0.23891094354123255
0.27,-3.0744244456727388,0.20086623261486575
0.28,-3.1007072735110204,0.16542053707963925
0.29,-3.125031920645778,0.13241750947929262
0.3,-3.1474977664368233,0.10171038474599457
0.31,-3.1681980399241887,0.0731613934764055
0.32,-3.1872201962201787,0.04664121113430868
0.33,-3.204646269853403,0.022028440979942
0.34,-3.220553206476071,-0.0007908713391336572
0.35000000000000003,-3.2350131742594117,-0.021923693474339506
0.36,-3.2480938562209665,-0.04147043415955508
0.37,-3.2598587246513313,-0.0595253448003209
0.38,-3.2703672987364447,-0.07617689647270391
0.39,-3.279675386404393,-0.09150813383754923
0.4,-3.287835311362699,-0.10559700738364294
0.41000000000000003,-3.2948961262329175,-0.11851668532675701
0.42,-3.300903812633825,-0.13033584641029392
0.43,-3.3059014690123747,-0.14111895477697065
0.44,-3.3099294869726417,-0.15092651800937368
0.45,-3.313025716807056,-0.15981532936999426
0.46,-3.315225622891091,-0.16783869520824657
0.47000000000000003,-3.3165624295620826,-0.1750466484427283
0.48,-3.3170672580648652,-0.1814861489713696
0.49,-3.3167692551112142,-0.18720127180990537
0.5,-3.3156957135666034,-0.19223338371009444
0.51,-3.3138721857463387,-0.19662130896309743
0.52,-3.311322589773605,-0.20040148505023064
0.53,-3.30806930942427,-0.20360810876276517
0.54,-3.3041332878572494,-0.20627327337437296
0.55,-3.2995341156048483,-0.2084270974140873
0.56,-3.294290113174541,-0.21009784555409775
0.5700000000000001,-3.288418408592142,-0.21131204209520554
0.58,-3.281935010196123,-0.21209457750320257
0.59,-3.274854874973851,-0.21246880842168148
0.6,-3.267191972712724,-0.21245665156072996
0.61,-3.2589593462224697,-0.21207867183650275
0.62,-3.2501691678691724,-0.21135416511370372
0.63,-3.240832792646874,-0.21030123588145347
0.64,-3.2309608079987466,-0.20893687017278326
0.65,-3.22056308058688,-0.20727700401899898
0.66,-3.209648800197519,-0.20533658771232466
0.67,-3.1982265209571468,-0.20312964613349432
0.68,-3.1863042000240847,-0.2006693353852446
0.6900000000000001,-3.1738892339101774,-0.19796799595790565
0.7000000000000001,-3.160988492577683,-0.1950372026394379
0.71,-3.1476083514475923,-0.19188781136925984
0.72,-3.13375472144726,-0.18853000322300484
0.73,-3.119433077217411,-0.18497332570388697
0.74,-3.1046484835912174,-0.18122673150559812
0.75,-3.089405620451251,-0.17729861490155993
0.76,-3.0737088060636397,-0.1731968459058742
0.77,-3.0575620189826638,-0.16892880234241556
0.78,-3.0409689186133297,-0.16450139995015553
0.79,-3.0239328645140895,-0.15992112064496347
0.8,-3.006456934516851,-0.1551940390507676
0.81,-2.9885439417366984,-0.15032584740604685
0.8200000000000001,-2.970196450539299,-0.14532187894513546
0.8300000000000001,-2.951416791529823,-0.1401871298477307
0.84,-2.932207075623289,-0.13492627984427602
0.85,-2.9125692072525733,-0.12954371155952238
0.86,-2.8925048967668947,-0.12404352867153277
0.87,-2.872015672070326,-0.11842957295866205
0.88,-2.8511028895468806,-0.11270544030260377
0.89,-2.8297677443158435,-0.10687449571142633
0.9,-2.808011279858364,-0.1009398874226062
0.91,-2.7858343970538004,-0.09490456014239208
0.92,-2.76323786266196,-0.08877126747438371
0.93,-2.740222317285162,-0.08254258358697186
0.9400000000000001,-2.7167882828419674,-0.07622091416624492
0.9500000000000001,-2.692936169582481,-0.06980850669811457
0.96,-2.6686662826732888,-0.06330746012073371
0.97,-2.6439788283783847,-0.05671973388576462
0.98,-2.6188739198608193,-0.050047156464694556
0.99,-2.5933515826282934,-0.043291433334179515
1.0,-2.5674117596444948,-0.036454154472316105
